Transaction_ID,Customer_ID,Transaction_Date,Customer_Age,Customer_Gender,Product_Category,Quantity,Unit_Price,Total_Spent,Payment_Method,Customer_Satisfaction,Month_Year,Age_Group
TX100589,CUST1002,2025-09-25,26.0,Unknown,Clothing,3.0,42.43,127.29,Debit Card,2,2025-09,26-35
TX100399,CUST1129,2025-10-28,75.0,Male,Beauty,3.0,103.76,311.28,GPay,5,2025-10,65+
TX100481,CUST1072,2026-01-02,54.0,Female,Home & Kitchen,4.0,214.03,856.12,Debit Card,5,2026-01,51-65
TX101074,CUST1033,2026-04-14,46.0,Female,Electronics,3.0,795.3,2385.9,Cash,4,2026-04,36-50
TX100774,CUST1006,2025-07-23,30.0,Female,Clothing,2.0,62.14,124.28,Credit Card,2,2025-07,26-35
TX100084,CUST1069,2025-08-19,42.0,Female,Unknown,5.0,1087.27,5436.35,Unknown,3,2025-08,36-50
TX100607,CUST1116,2025-08-19,74.0,Unknown,Clothing,3.0,67.81,203.43,Credit Card,5,2025-08,65+
TX100833,CUST1146,2025-06-09,55.0,Female,Beauty,2.0,19.25,38.5,Cash,1,2025-06,51-65
TX100933,CUST1172,2026-01-04,64.0,Male,Electronics,5.0,781.27,3906.35,GPay,5,2026-01,51-65
TX100825,CUST1119,2026-01-04,21.0,Other,Electronics,1.0,1189.37,1189.37,GPay,5,2026-01,18-25
TX100817,CUST1112,2026-02-26,33.0,Other,Electronics,4.0,795.3,3181.2,Credit Card,4,2026-02,26-35
TX100717,CUST1062,2026-02-26,44.0,Male,Beauty,1.0,100.7,100.7,Debit Card,5,2026-02,36-50
TX100890,CUST1177,2025-10-16,43.0,Other,Home & Kitchen,2.0,204.91,409.82,Cash,3,2025-10,36-50
TX100748,CUST1098,2025-10-16,34.0,Other,Beauty,4.0,108.27,433.08,Debit Card,1,2025-10,26-35
TX100771,CUST1017,2025-10-16,22.0,Male,Electronics,5.0,801.16,4005.8,Credit Card,4,2025-10,18-25
TX100222,CUST1068,2025-02-10,57.0,Other,Beauty,1.0,43.02,43.02,Debit Card,2,2025-02,51-65
TX100973,CUST1096,2026-05-09,18.0,Male,Books,2.0,47.01,94.02,Debit Card,5,2026-05,18-25
TX101194,CUST1100,2026-05-09,66.0,Female,Beauty,5.0,124.21,621.05,GPay,3,2026-05,65+
TX101188,CUST1095,2025-02-02,40.0,Male,Unknown,3.0,1396.92,4190.76,Cash,4,2025-02,36-50
TX100247,CUST1194,2025-02-02,46.0,Female,Electronics,4.0,925.03,3700.12,Credit Card,1,2025-02,36-50
TX100875,CUST1002,2025-02-02,27.0,Male,Books,5.0,46.74,233.7,Unknown,5,2025-02,26-35
